[Measurement conditions]
Sample identification,0%Ag-AP
Comment - 1,"Configuration=Programmable xy with programmable z platforms, Owner=User, Creation date=02/07/2021 13:22:25"
Comment - 2,"Goniometer=Theta/Theta; Minimum step size 2Theta:0.0001; Minimum step size Omega:0.0001"
Comment - 3,"Sample stage=Programmable xy-platform with programmable z-adjustment; Minimum step size X:0.01; Minimum step size Y:0.01; Minimum step size Z:0.001"
Comment - 4,"Diffractometer system=EMPYREAN"
Comment - 5,"Measurement program=C:\PANalytical\Data Collector\Programs\Knapp Group (CK)\Songming Liu\20-80°, 0.05° step, 0.5s-step.xrdmp, Created identifier={D6D0720B-9417-4404-86A5-80CEFF14CAE1}, Created by=User, Id=WL:EMPYREANGI:User, Creation date=20/06/2024 10:10:34"
Anode material,Cu
K-Alpha1 wavelength,1.5405980
K-Alpha2 wavelength,1.5444260
Ratio K-Alpha2/K-Alpha1,0.500
Divergence slit,Fixed,0.76mm
Monochromator used,NO
Generator voltage, 40
Tube current, 40
File date and time,15/Jul/2024 12:39
Unit cell,
h k l, 0 0 0
Scan axis,2Theta
Scan range,20.00000,80.00000
Scan step size,0.0500000
No. of points, 1200
Scan type,CONTINUOUS
Omega,1.0000
X,-1.09
Y,0.49
Z,20.313
Time per step,0.50
[Scan points]
Angle, TimePerStep, Intensity, ESD
22.92500, 0.50, 91.0, 9.5394
22.97500, 0.50, 106.0, 10.2956
23.02500, 0.50, 73.0, 8.5440
23.07500, 0.50, 92.0, 9.5917
23.12500, 0.50, 81.0, 9.0000
23.17500, 0.50, 83.0, 9.1104
23.22500, 0.50, 94.0, 9.6954
23.27500, 0.50, 71.0, 8.4261
23.32500, 0.50, 99.0, 9.9499
23.37500, 0.50, 91.0, 9.5394
23.42500, 0.50, 102.0, 10.0995
23.47500, 0.50, 68.0, 8.2462
23.52500, 0.50, 86.0, 9.2736
23.57500, 0.50, 94.0, 9.6954
23.62500, 0.50, 81.0, 9.0000
23.67500, 0.50, 63.0, 7.9373
23.72500, 0.50, 89.0, 9.4340
23.77500, 0.50, 101.0, 10.0499
23.82500, 0.50, 86.0, 9.2736
23.87500, 0.50, 93.0, 9.6437
23.92500, 0.50, 76.0, 8.7178
23.97500, 0.50, 92.0, 9.5917
24.02500, 0.50, 78.0, 8.8318
24.07500, 0.50, 98.0, 9.8995
24.12500, 0.50, 79.0, 8.8882
24.17500, 0.50, 101.0, 10.0499
24.22500, 0.50, 71.0, 8.4261
24.27500, 0.50, 85.0, 9.2195
24.32500, 0.50, 89.0, 9.4340
24.37500, 0.50, 88.0, 9.3808
24.42500, 0.50, 76.0, 8.7178
24.47500, 0.50, 67.0, 8.1854
24.52500, 0.50, 77.0, 8.7750
24.57500, 0.50, 80.0, 8.9443
24.62500, 0.50, 96.0, 9.7980
24.67500, 0.50, 84.0, 9.1652
24.72500, 0.50, 66.0, 8.1240
24.77500, 0.50, 84.0, 9.1652
24.82500, 0.50, 70.0, 8.3666
24.87500, 0.50, 75.0, 8.6603
24.92500, 0.50, 80.0, 8.9443
24.97500, 0.50, 70.0, 8.3666
25.02500, 0.50, 80.0, 8.9443
25.07500, 0.50, 85.0, 9.2195
25.12500, 0.50, 56.0, 7.4833
25.17500, 0.50, 80.0, 8.9443
25.22500, 0.50, 88.0, 9.3808
25.27500, 0.50, 74.0, 8.6023
25.32500, 0.50, 69.0, 8.3066
25.37500, 0.50, 62.0, 7.8740
25.42500, 0.50, 78.0, 8.8318
25.47500, 0.50, 71.0, 8.4261
25.52500, 0.50, 70.0, 8.3666
25.57500, 0.50, 77.0, 8.7750
25.62500, 0.50, 57.0, 7.5498
25.67500, 0.50, 82.0, 9.0554
25.72500, 0.50, 72.0, 8.4853
25.77500, 0.50, 69.0, 8.3066
25.82500, 0.50, 70.0, 8.3666
25.87500, 0.50, 65.0, 8.0623
25.92500, 0.50, 69.0, 8.3066
25.97500, 0.50, 61.0, 7.8102
26.02500, 0.50, 57.0, 7.5498
26.07500, 0.50, 78.0, 8.8318
26.12500, 0.50, 68.0, 8.2462
26.17500, 0.50, 61.0, 7.8102
26.22500, 0.50, 82.0, 9.0554
26.27500, 0.50, 74.0, 8.6023
26.32500, 0.50, 59.0, 7.6811
26.37500, 0.50, 71.0, 8.4261
26.42500, 0.50, 65.0, 8.0623
26.47500, 0.50, 65.0, 8.0623
26.52500, 0.50, 70.0, 8.3666
26.57500, 0.50, 58.0, 7.6158
26.62500, 0.50, 59.0, 7.6811
26.67500, 0.50, 74.0, 8.6023
26.72500, 0.50, 63.0, 7.9373
26.77500, 0.50, 66.0, 8.1240
26.82500, 0.50, 65.0, 8.0623
26.87500, 0.50, 61.0, 7.8102
26.92500, 0.50, 56.0, 7.4833
26.97500, 0.50, 67.0, 8.1854
27.02500, 0.50, 63.0, 7.9373
27.07500, 0.50, 56.0, 7.4833
27.12500, 0.50, 66.0, 8.1240
27.17500, 0.50, 38.0, 6.1644
27.22500, 0.50, 50.0, 7.0711
27.27500, 0.50, 48.0, 6.9282
27.32500, 0.50, 47.0, 6.8557
27.37500, 0.50, 56.0, 7.4833
27.42500, 0.50, 50.0, 7.0711
27.47500, 0.50, 62.0, 7.8740
27.52500, 0.50, 55.0, 7.4162
27.57500, 0.50, 61.0, 7.8102
27.62500, 0.50, 47.0, 6.8557
27.67500, 0.50, 55.0, 7.4162
27.72500, 0.50, 50.0, 7.0711
27.77500, 0.50, 48.0, 6.9282
27.82500, 0.50, 52.0, 7.2111
27.87500, 0.50, 52.0, 7.2111
27.92500, 0.50, 61.0, 7.8102
27.97500, 0.50, 67.0, 8.1854
28.02500, 0.50, 59.0, 7.6811
28.07500, 0.50, 77.0, 8.7750
28.12500, 0.50, 64.0, 8.0000
28.17500, 0.50, 48.0, 6.9282
28.22500, 0.50, 55.0, 7.4162
28.27500, 0.50, 62.0, 7.8740
28.32500, 0.50, 75.0, 8.6603
28.37500, 0.50, 77.0, 8.7750
28.42500, 0.50, 67.0, 8.1854
28.47500, 0.50, 49.0, 7.0000
28.52500, 0.50, 50.0, 7.0711
28.57500, 0.50, 51.0, 7.1414
28.62500, 0.50, 40.0, 6.3246
28.67500, 0.50, 57.0, 7.5498
28.72500, 0.50, 51.0, 7.1414
28.77500, 0.50, 52.0, 7.2111
28.82500, 0.50, 46.0, 6.7823
28.87500, 0.50, 55.0, 7.4162
28.92500, 0.50, 62.0, 7.8740
28.97500, 0.50, 53.0, 7.2801
29.02500, 0.50, 54.0, 7.3485
29.07500, 0.50, 51.0, 7.1414
29.12500, 0.50, 56.0, 7.4833
29.17500, 0.50, 51.0, 7.1414
29.22500, 0.50, 45.0, 6.7082
29.27500, 0.50, 53.0, 7.2801
29.32500, 0.50, 56.0, 7.4833
29.37500, 0.50, 55.0, 7.4162
29.42500, 0.50, 43.0, 6.5574
29.47500, 0.50, 52.0, 7.2111
29.52500, 0.50, 48.0, 6.9282
29.57500, 0.50, 48.0, 6.9282
29.62500, 0.50, 60.0, 7.7460
29.67500, 0.50, 41.0, 6.4031
29.72500, 0.50, 38.0, 6.1644
29.77500, 0.50, 52.0, 7.2111
29.82500, 0.50, 44.0, 6.6332
29.87500, 0.50, 53.0, 7.2801
29.92500, 0.50, 43.0, 6.5574
29.97500, 0.50, 41.0, 6.4031
30.02500, 0.50, 53.0, 7.2801
30.07500, 0.50, 53.0, 7.2801
30.12500, 0.50, 40.0, 6.3246
30.17500, 0.50, 48.0, 6.9282
30.22500, 0.50, 52.0, 7.2111
30.27500, 0.50, 54.0, 7.3485
30.32500, 0.50, 27.0, 5.1962
30.37500, 0.50, 46.0, 6.7823
30.42500, 0.50, 44.0, 6.6332
30.47500, 0.50, 48.0, 6.9282
30.52500, 0.50, 38.0, 6.1644
30.57500, 0.50, 44.0, 6.6332
30.62500, 0.50, 49.0, 7.0000
30.67500, 0.50, 43.0, 6.5574
30.72500, 0.50, 28.0, 5.2915
30.77500, 0.50, 40.0, 6.3246
30.82500, 0.50, 41.0, 6.4031
30.87500, 0.50, 43.0, 6.5574
30.92500, 0.50, 41.0, 6.4031
30.97500, 0.50, 37.0, 6.0828
31.02500, 0.50, 55.0, 7.4162
31.07500, 0.50, 44.0, 6.6332
31.12500, 0.50, 41.0, 6.4031
31.17500, 0.50, 44.0, 6.6332
31.22500, 0.50, 35.0, 5.9161
31.27500, 0.50, 36.0, 6.0000
31.32500, 0.50, 37.0, 6.0828
31.37500, 0.50, 31.0, 5.5678
31.42500, 0.50, 41.0, 6.4031
31.47500, 0.50, 36.0, 6.0000
31.52500, 0.50, 34.0, 5.8310
31.57500, 0.50, 38.0, 6.1644
31.62500, 0.50, 28.0, 5.2915
31.67500, 0.50, 49.0, 7.0000
31.72500, 0.50, 40.0, 6.3246
31.77500, 0.50, 43.0, 6.5574
31.82500, 0.50, 37.0, 6.0828
31.87500, 0.50, 35.0, 5.9161
31.92500, 0.50, 27.0, 5.1962
31.97500, 0.50, 34.0, 5.8310
32.02500, 0.50, 38.0, 6.1644
32.07500, 0.50, 31.0, 5.5678
32.12500, 0.50, 34.0, 5.8310
32.17500, 0.50, 40.0, 6.3246
32.22500, 0.50, 39.0, 6.2450
32.27500, 0.50, 42.0, 6.4807
32.32500, 0.50, 27.0, 5.1962
32.37500, 0.50, 34.0, 5.8310
32.42500, 0.50, 46.0, 6.7823
32.47500, 0.50, 37.0, 6.0828
32.52500, 0.50, 37.0, 6.0828
32.57500, 0.50, 33.0, 5.7446
32.62500, 0.50, 40.0, 6.3246
32.67500, 0.50, 31.0, 5.5678
32.72500, 0.50, 34.0, 5.8310
32.77500, 0.50, 38.0, 6.1644
32.82500, 0.50, 37.0, 6.0828
32.87500, 0.50, 26.0, 5.0990
32.92500, 0.50, 44.0, 6.6332
32.97500, 0.50, 38.0, 6.1644
33.02500, 0.50, 33.0, 5.7446
33.07500, 0.50, 42.0, 6.4807
33.12500, 0.50, 28.0, 5.2915
33.17500, 0.50, 37.0, 6.0828
33.22500, 0.50, 33.0, 5.7446
33.27500, 0.50, 32.0, 5.6569
33.32500, 0.50, 28.0, 5.2915
33.37500, 0.50, 28.0, 5.2915
33.42500, 0.50, 31.0, 5.5678
33.47500, 0.50, 29.0, 5.3852
33.52500, 0.50, 29.0, 5.3852
33.57500, 0.50, 33.0, 5.7446
33.62500, 0.50, 24.0, 4.8990
33.67500, 0.50, 33.0, 5.7446
33.72500, 0.50, 36.0, 6.0000
33.77500, 0.50, 27.0, 5.1962
33.82500, 0.50, 33.0, 5.7446
33.87500, 0.50, 33.0, 5.7446
33.92500, 0.50, 21.0, 4.5826
33.97500, 0.50, 33.0, 5.7446
34.02500, 0.50, 51.0, 7.1414
34.07500, 0.50, 25.0, 5.0000
34.12500, 0.50, 28.0, 5.2915
34.17500, 0.50, 24.0, 4.8990
34.22500, 0.50, 33.0, 5.7446
34.27500, 0.50, 41.0, 6.4031
34.32500, 0.50, 23.0, 4.7958
34.37500, 0.50, 27.0, 5.1962
34.42500, 0.50, 36.0, 6.0000
34.47500, 0.50, 35.0, 5.9161
34.52500, 0.50, 24.0, 4.8990
34.57500, 0.50, 28.0, 5.2915
34.62500, 0.50, 33.0, 5.7446
34.67500, 0.50, 27.0, 5.1962
34.72500, 0.50, 22.0, 4.6904
34.77500, 0.50, 30.0, 5.4772
34.82500, 0.50, 25.0, 5.0000
34.87500, 0.50, 31.0, 5.5678
34.92500, 0.50, 40.0, 6.3246
34.97500, 0.50, 30.0, 5.4772
35.02500, 0.50, 27.0, 5.1962
35.07500, 0.50, 32.0, 5.6569
35.12500, 0.50, 30.0, 5.4772
35.17500, 0.50, 37.0, 6.0828
35.22500, 0.50, 26.0, 5.0990
35.27500, 0.50, 24.0, 4.8990
35.32500, 0.50, 34.0, 5.8310
35.37500, 0.50, 25.0, 5.0000
35.42500, 0.50, 27.0, 5.1962
35.47500, 0.50, 26.0, 5.0990
35.52500, 0.50, 36.0, 6.0000
35.57500, 0.50, 24.0, 4.8990
35.62500, 0.50, 21.0, 4.5826
35.67500, 0.50, 33.0, 5.7446
35.72500, 0.50, 24.0, 4.8990
35.77500, 0.50, 27.0, 5.1962
35.82500, 0.50, 26.0, 5.0990
35.87500, 0.50, 33.0, 5.7446
35.92500, 0.50, 27.0, 5.1962
35.97500, 0.50, 32.0, 5.6569
36.02500, 0.50, 25.0, 5.0000
36.07500, 0.50, 33.0, 5.7446
36.12500, 0.50, 16.0, 4.0000
36.17500, 0.50, 28.0, 5.2915
36.22500, 0.50, 23.0, 4.7958
36.27500, 0.50, 22.0, 4.6904
36.32500, 0.50, 27.0, 5.1962
36.37500, 0.50, 20.0, 4.4721
36.42500, 0.50, 29.0, 5.3852
36.47500, 0.50, 34.0, 5.8310
36.52500, 0.50, 24.0, 4.8990
36.57500, 0.50, 24.0, 4.8990
36.62500, 0.50, 25.0, 5.0000
36.67500, 0.50, 27.0, 5.1962
36.72500, 0.50, 31.0, 5.5678
36.77500, 0.50, 18.0, 4.2426
36.82500, 0.50, 31.0, 5.5678
36.87500, 0.50, 31.0, 5.5678
36.92500, 0.50, 27.0, 5.1962
36.97500, 0.50, 32.0, 5.6569
37.02500, 0.50, 23.0, 4.7958
37.07500, 0.50, 34.0, 5.8310
37.12500, 0.50, 24.0, 4.8990
37.17500, 0.50, 28.0, 5.2915
37.22500, 0.50, 33.0, 5.7446
37.27500, 0.50, 30.0, 5.4772
37.32500, 0.50, 33.0, 5.7446
37.37500, 0.50, 24.0, 4.8990
37.42500, 0.50, 27.0, 5.1962
37.47500, 0.50, 19.0, 4.3589
37.52500, 0.50, 43.0, 6.5574
37.57500, 0.50, 31.0, 5.5678
37.62500, 0.50, 29.0, 5.3852
37.67500, 0.50, 28.0, 5.2915
37.72500, 0.50, 20.0, 4.4721
37.77500, 0.50, 25.0, 5.0000
37.82500, 0.50, 30.0, 5.4772
37.87500, 0.50, 28.0, 5.2915
37.92500, 0.50, 21.0, 4.5826
37.97500, 0.50, 27.0, 5.1962
38.02500, 0.50, 26.0, 5.0990
38.07500, 0.50, 30.0, 5.4772
38.12500, 0.50, 19.0, 4.3589
38.17500, 0.50, 22.0, 4.6904
38.22500, 0.50, 25.0, 5.0000
38.27500, 0.50, 23.0, 4.7958
38.32500, 0.50, 29.0, 5.3852
38.37500, 0.50, 18.0, 4.2426
38.42500, 0.50, 19.0, 4.3589
38.47500, 0.50, 24.0, 4.8990
38.52500, 0.50, 22.0, 4.6904
38.57500, 0.50, 29.0, 5.3852
38.62500, 0.50, 18.0, 4.2426
38.67500, 0.50, 22.0, 4.6904
38.72500, 0.50, 24.0, 4.8990
38.77500, 0.50, 35.0, 5.9161
38.82500, 0.50, 37.0, 6.0828
38.87500, 0.50, 34.0, 5.8310
38.92500, 0.50, 31.0, 5.5678
38.97500, 0.50, 26.0, 5.0990
39.02500, 0.50, 24.0, 4.8990
39.07500, 0.50, 19.0, 4.3589
39.12500, 0.50, 29.0, 5.3852
39.17500, 0.50, 22.0, 4.6904
39.22500, 0.50, 19.0, 4.3589
39.27500, 0.50, 31.0, 5.5678
39.32500, 0.50, 21.0, 4.5826
39.37500, 0.50, 17.0, 4.1231
39.42500, 0.50, 25.0, 5.0000
39.47500, 0.50, 27.0, 5.1962
39.52500, 0.50, 25.0, 5.0000
39.57500, 0.50, 22.0, 4.6904
39.62500, 0.50, 30.0, 5.4772
39.67500, 0.50, 25.0, 5.0000
39.72500, 0.50, 21.0, 4.5826
39.77500, 0.50, 25.0, 5.0000
39.82500, 0.50, 14.0, 3.7417
39.87500, 0.50, 26.0, 5.0990
39.92500, 0.50, 23.0, 4.7958
39.97500, 0.50, 28.0, 5.2915
40.02500, 0.50, 21.0, 4.5826
40.07500, 0.50, 21.0, 4.5826
40.12500, 0.50, 27.0, 5.1962
40.17500, 0.50, 30.0, 5.4772
40.22500, 0.50, 33.0, 5.7446
40.27500, 0.50, 22.0, 4.6904
40.32500, 0.50, 20.0, 4.4721
40.37500, 0.50, 25.0, 5.0000
40.42500, 0.50, 25.0, 5.0000
40.47500, 0.50, 29.0, 5.3852
40.52500, 0.50, 23.0, 4.7958
40.57500, 0.50, 18.0, 4.2426
40.62500, 0.50, 24.0, 4.8990
40.67500, 0.50, 21.0, 4.5826
40.72500, 0.50, 24.0, 4.8990
40.77500, 0.50, 29.0, 5.3852
40.82500, 0.50, 30.0, 5.4772
40.87500, 0.50, 24.0, 4.8990
40.92500, 0.50, 33.0, 5.7446
40.97500, 0.50, 25.0, 5.0000
41.02500, 0.50, 22.0, 4.6904
41.07500, 0.50, 38.0, 6.1644
41.12500, 0.50, 30.0, 5.4772
41.17500, 0.50, 29.0, 5.3852
41.22500, 0.50, 35.0, 5.9161
41.27500, 0.50, 31.0, 5.5678
41.32500, 0.50, 36.0, 6.0000
41.37500, 0.50, 35.0, 5.9161
41.42500, 0.50, 55.0, 7.4162
41.47500, 0.50, 39.0, 6.2450
41.52500, 0.50, 28.0, 5.2915
41.57500, 0.50, 44.0, 6.6332
41.62500, 0.50, 43.0, 6.5574
41.67500, 0.50, 40.0, 6.3246
41.72500, 0.50, 33.0, 5.7446
41.77500, 0.50, 40.0, 6.3246
41.82500, 0.50, 31.0, 5.5678
41.87500, 0.50, 27.0, 5.1962
41.92500, 0.50, 38.0, 6.1644
41.97500, 0.50, 34.0, 5.8310
42.02500, 0.50, 31.0, 5.5678
42.07500, 0.50, 44.0, 6.6332
42.12500, 0.50, 41.0, 6.4031
42.17500, 0.50, 33.0, 5.7446
42.22500, 0.50, 44.0, 6.6332
42.27500, 0.50, 56.0, 7.4833
42.32500, 0.50, 42.0, 6.4807
42.37500, 0.50, 51.0, 7.1414
42.42500, 0.50, 57.0, 7.5498
42.47500, 0.50, 50.0, 7.0711
42.52500, 0.50, 58.0, 7.6158
42.57500, 0.50, 59.0, 7.6811
42.62500, 0.50, 54.0, 7.3485
42.67500, 0.50, 66.0, 8.1240
42.72500, 0.50, 82.0, 9.0554
42.77500, 0.50, 85.0, 9.2195
42.82500, 0.50, 99.0, 9.9499
42.87500, 0.50, 128.0, 11.3137
42.92500, 0.50, 199.0, 14.1067
42.97500, 0.50, 256.0, 16.0000
43.02500, 0.50, 404.0, 20.0998
43.07500, 0.50, 747.0, 27.3313
43.12500, 0.50, 1258.0, 35.4683
43.17500, 0.50, 2161.0, 46.4866
43.22500, 0.50, 3549.0, 59.5735
43.27500, 0.50, 4667.0, 68.3154
43.32500, 0.50, 4615.0, 67.9338
43.37500, 0.50, 3546.0, 59.5483
43.42500, 0.50, 2547.0, 50.4678
43.47500, 0.50, 1418.0, 37.6563
43.52500, 0.50, 686.0, 26.1916
43.57500, 0.50, 374.0, 19.3391
43.62500, 0.50, 225.0, 15.0000
43.67500, 0.50, 156.0, 12.4900
43.72500, 0.50, 108.0, 10.3923
43.77500, 0.50, 89.0, 9.4340
43.82500, 0.50, 75.0, 8.6603
43.87500, 0.50, 81.0, 9.0000
43.92500, 0.50, 61.0, 7.8102
43.97500, 0.50, 51.0, 7.1414
44.02500, 0.50, 44.0, 6.6332
44.07500, 0.50, 42.0, 6.4807
44.12500, 0.50, 39.0, 6.2450
44.17500, 0.50, 31.0, 5.5678
44.22500, 0.50, 39.0, 6.2450
44.27500, 0.50, 36.0, 6.0000
44.32500, 0.50, 32.0, 5.6569
44.37500, 0.50, 24.0, 4.8990
44.42500, 0.50, 21.0, 4.5826
44.47500, 0.50, 41.0, 6.4031
44.52500, 0.50, 27.0, 5.1962
44.57500, 0.50, 30.0, 5.4772
44.62500, 0.50, 36.0, 6.0000
44.67500, 0.50, 27.0, 5.1962
44.72500, 0.50, 31.0, 5.5678
44.77500, 0.50, 21.0, 4.5826
44.82500, 0.50, 28.0, 5.2915
44.87500, 0.50, 22.0, 4.6904
44.92500, 0.50, 27.0, 5.1962
44.97500, 0.50, 20.0, 4.4721
45.02500, 0.50, 25.0, 5.0000
45.07500, 0.50, 29.0, 5.3852
45.12500, 0.50, 28.0, 5.2915
45.17500, 0.50, 23.0, 4.7958
45.22500, 0.50, 24.0, 4.8990
45.27500, 0.50, 29.0, 5.3852
45.32500, 0.50, 16.0, 4.0000
45.37500, 0.50, 32.0, 5.6569
45.42500, 0.50, 31.0, 5.5678
45.47500, 0.50, 28.0, 5.2915
45.52500, 0.50, 27.0, 5.1962
45.57500, 0.50, 24.0, 4.8990
45.62500, 0.50, 20.0, 4.4721
45.67500, 0.50, 32.0, 5.6569
45.72500, 0.50, 17.0, 4.1231
45.77500, 0.50, 15.0, 3.8730
45.82500, 0.50, 22.0, 4.6904
45.87500, 0.50, 22.0, 4.6904
45.92500, 0.50, 23.0, 4.7958
45.97500, 0.50, 16.0, 4.0000
46.02500, 0.50, 15.0, 3.8730
46.07500, 0.50, 19.0, 4.3589
46.12500, 0.50, 18.0, 4.2426
46.17500, 0.50, 21.0, 4.5826
46.22500, 0.50, 19.0, 4.3589
46.27500, 0.50, 16.0, 4.0000
46.32500, 0.50, 25.0, 5.0000
46.37500, 0.50, 26.0, 5.0990
46.42500, 0.50, 23.0, 4.7958
46.47500, 0.50, 22.0, 4.6904
46.52500, 0.50, 8.0, 2.8284
46.57500, 0.50, 26.0, 5.0990
46.62500, 0.50, 17.0, 4.1231
46.67500, 0.50, 22.0, 4.6904
46.72500, 0.50, 21.0, 4.5826
46.77500, 0.50, 16.0, 4.0000
46.82500, 0.50, 27.0, 5.1962
46.87500, 0.50, 23.0, 4.7958
46.92500, 0.50, 19.0, 4.3589
46.97500, 0.50, 24.0, 4.8990
47.02500, 0.50, 16.0, 4.0000
47.07500, 0.50, 25.0, 5.0000
47.12500, 0.50, 17.0, 4.1231
47.17500, 0.50, 22.0, 4.6904
47.22500, 0.50, 21.0, 4.5826
47.27500, 0.50, 20.0, 4.4721
47.32500, 0.50, 26.0, 5.0990
47.37500, 0.50, 21.0, 4.5826
47.42500, 0.50, 18.0, 4.2426
47.47500, 0.50, 18.0, 4.2426
47.52500, 0.50, 12.0, 3.4641
47.57500, 0.50, 29.0, 5.3852
47.62500, 0.50, 16.0, 4.0000
47.67500, 0.50, 16.0, 4.0000
47.72500, 0.50, 18.0, 4.2426
47.77500, 0.50, 11.0, 3.3166
47.82500, 0.50, 24.0, 4.8990
47.87500, 0.50, 18.0, 4.2426
47.92500, 0.50, 29.0, 5.3852
47.97500, 0.50, 22.0, 4.6904
48.02500, 0.50, 28.0, 5.2915
48.07500, 0.50, 27.0, 5.1962
48.12500, 0.50, 30.0, 5.4772
48.17500, 0.50, 33.0, 5.7446
48.22500, 0.50, 29.0, 5.3852
48.27500, 0.50, 16.0, 4.0000
48.32500, 0.50, 22.0, 4.6904
48.37500, 0.50, 17.0, 4.1231
48.42500, 0.50, 28.0, 5.2915
48.47500, 0.50, 27.0, 5.1962
48.52500, 0.50, 19.0, 4.3589
48.57500, 0.50, 23.0, 4.7958
48.62500, 0.50, 28.0, 5.2915
48.67500, 0.50, 21.0, 4.5826
48.72500, 0.50, 23.0, 4.7958
48.77500, 0.50, 27.0, 5.1962
48.82500, 0.50, 19.0, 4.3589
48.87500, 0.50, 22.0, 4.6904
48.92500, 0.50, 31.0, 5.5678
48.97500, 0.50, 26.0, 5.0990
49.02500, 0.50, 33.0, 5.7446
49.07500, 0.50, 21.0, 4.5826
49.12500, 0.50, 22.0, 4.6904
49.17500, 0.50, 26.0, 5.0990
49.22500, 0.50, 32.0, 5.6569
49.27500, 0.50, 26.0, 5.0990
49.32500, 0.50, 29.0, 5.3852
49.37500, 0.50, 24.0, 4.8990
49.42500, 0.50, 25.0, 5.0000
49.47500, 0.50, 35.0, 5.9161
49.52500, 0.50, 37.0, 6.0828
49.57500, 0.50, 27.0, 5.1962
49.62500, 0.50, 44.0, 6.6332
49.67500, 0.50, 30.0, 5.4772
49.72500, 0.50, 40.0, 6.3246
49.77500, 0.50, 29.0, 5.3852
49.82500, 0.50, 57.0, 7.5498
49.87500, 0.50, 48.0, 6.9282
49.92500, 0.50, 55.0, 7.4162
49.97500, 0.50, 82.0, 9.0554
50.02500, 0.50, 92.0, 9.5917
50.07500, 0.50, 145.0, 12.0416
